Unnamed: 0,fileName,type,ns_road,proj_num,sheet_num,intersection,ew_road,crnr_pstn,ramp_position,comments,inspector_sig,print_name,agency,nspctn_dt,certification,blank,runslope_1,runslope_1_pf,cross_slope1,crss_slp1_pf,dtctbl_wrnng,lip_height,lip_height_pf,gutter_flow,gttr_flw_pf,curb_slope,curb_slope_pf,counter_slope,cntr_slp_pf,dpt_wrnng_wdth,runslope_2,runslope_2_pf,Length2,cross_slope2,crss_slp2_pf,runslope_3,runslope_3_pf,Length3,cross_slope3,crss_slp3_pf,widthx,widthx_pf,lengthy,lengthy_pf,obstruction,bstrctn_pf,slopex,slopex_pf,slopey,slopey_pf,clear_width,clearwidth_pf,ntrsctn_cntrl,road_slope,hrzntl_gps,hrzntl_gps_pf,Object ID,warning2curb,wrnng_fllwdth,Length1,flare_slope1,flr_slp1_pf,flr_slp1_trv,flare_slope2,flr_slp2_pf,flr_slp2_trv,long_dist,long_dist_pf,dtctbl_wrnng2,turn_landing,cal_date,globalid,image1,image2,image3,Photo 1,Photo 2,Photo 3,Length Y,ramp_landing,trnstn_typ,chng_drctn,end_barricade,height,width,depth,parkinglot,tablenum1,tablenum2,tablenum3,tablenum4,tablenum5,tablenum6,tablenum7,tablenum8,tablenum9,tablenum10
99.0,113,perpendicular,Nw Kaye,24952.54,,,Nw Shaddon,1,2.0,RR1 ICRR,,Darrell Wyant,3J Consulting,7/30/2024,52638,,,,11.3,,,Y,0,pass,1.3,pass,1.56,pass,3.7,pass,0.75,pass,Y,turn-space,5.2,pass,5.75,pass,N,pass,1.2,pass,1.3,pass,Y,pass,,pass,,Y,5.2,pass,SY,0.0,0,pass,113,,,,,,,,,,,,,,,{F1446D68-5941-4BCB-80CC-788FA0E7F609},,,,,,,,,,,,,,,,,,,,,,,,,
100.0,114,perpendicular,Nw Kaye,24952.54,,,Nw Shaddon,,,RR1 ICRR,,Darrell Wyant,3J Consulting,7/30/2024,52638,,,,10.7,,,Y,0,pass,1,,2.22,,4.5,pass,0.65,pass,Y,turn-space,4.1,pass,5,pass,N,pass,1.2,pass,1.7,pass,Y,pass,,pass,,Y,,,SY,0.7,0,pass,114,,,,,,,,,,,,,,,{AD9805B7-FB72-4D95-8CC7-2E3D8920829F},,,,,,,,,,,,,,,,,,,,,,,,,
101.0,115,perpendicular,,24952.54,,,,midblock,,RR1 ICRR,,Darrell Wyant,3J Consulting,7/30/2024,52638,,,,11.15,,,Y,0,pass,1.3,,4.58,pass,5.2,fail,0.35,pass,Y,turn-space,4.8,pass,4.95,pass,N,pass,,,2.3,fail,Y,pass,,pass,,Y,4.8,pass,SU,0.9,0,pass,115,,,,,,,,,,,,,,,{4F0D0DB7-3EB2-4AD5-81FB-286620F1BA72},,,,,,,,,,,,,,,,,,,,,,,,,
102.0,116,parallel,NW Curtis St,23885.56,1.0,,NW Highland Ct,3,1.0,IITD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,2.7,fail,2.1,fail,N,0,pass,1.6,pass,4.6,pass,7.3,fail,Y,8.1,pass,6,1.8,pass,8,pass,7.3,1.3,pass,5.0,pass,4.9,pass,N,pass,2.7,fail,2.1,fail,5.0,pass,SY,0.2,,pass,116,,,,,,,,,,,,,,7/2/2024,{16591897-E82E-417F-8DDE-AEB1DEB52D47},,,,,,,,,,,,,,,,,,,,,,,,,
103.0,117,parallel,NW Curtis St,23885.56,2.0,,NW Highland Ct,2,1.0,IITD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,1.4,pass,3.6,fail,N,0,pass,1.5,pass,3.42,pass,3.4,pass,Y,9.4,fail,8,3.2,fail,6.1,pass,7.5,2.1,fail,5.0,pass,5.0,pass,N,pass,1.4,pass,3.6,fail,5.0,pass,SY,1.3,,pass,117,,,,,,,,,,,,,,7/2/2024,{4767EC99-B5A9-4317-B375-6C22D827EDDA},,,,,,,,,,,,,,,,,,,,,,,,,
104.0,119,parallel,NW 307th Ave,23885.56,3.0,,NW Highland Ct,3,1.0,IITD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,2.2,pass,14.1,fail,N,0,pass,12.6,fail,7.1,pass,6.4,fail,Y,18.0,fail,7.8,2,pass,5.4,pass,7.4,1.5,pass,5.0,pass,5.0,pass,N,pass,2.2,fail,14.1,fail,5.0,pass,SY,10.8,,pass,118,,,,,,,,,,,,,,7/2/2024,{2CFD9BC7-10B7-4F18-A2E4-C2DBF1E77BC4},,,,,,,,,,,,,,,,,,,,,,,,,
105.0,120,combination,NW 307th Ave,23885.56,4.0,,NW Highland Ct,2,1.0,TD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,7.4,pass,2.9,fail,Y,0,pass,1.8,pass,9.98,fail,5.7,fail,,5.7,fail,4.75,2.8,fail,17.5,fail,5.5,1.7,pass,3.55,pass,5.2,fail,N,pass,3.3,fail,1.4,pass,3.55,fail,SY,1.6,,pass,119,,,3.5,4.8,pass,Y,13.1,fail,Y,,,,,7/2/2024,{F0419E66-C03B-4AD5-A1BD-A8BD99A525F4},,,,,,,,,,,,,,,,,,,,,,,,,
106.0,121,perpendicular,NW 307th Ave,23885.56,5.0,,NW Highland Ct,4,1.0,TD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,1.8,pass,1.5,pass,Y,0.375,fail,1.4,pass,1,pass,1.8,pass,,,,,,,,,,,,3.9,fail,5.0,pass,Y,pass,0.9,pass,1.3,pass,,pass,SY,2.3,,pass,120,,,4.75,1.6,pass,Y,3.6,pass,Y,,,,,7/2/2024,{CC14AA99-EAFB-40B7-9F31-87CF3D3B4492},,,,,,,,,,,,,,,,,,,,,,,,,
107.0,122,combination,NW 307th Ave,23885.56,6.0,,NW Bartlett Lp,1,1.0,TD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,8.5,fail,1.5,pass,Y,0,pass,0.3,pass,5.22,pass,5.8,fail,,8.8,fail,5.5,1.9,pass,4,pass,4.75,2.3,fail,2.4,fail,5.2,pass,N,pass,3.1,fail,1.1,pass,,pass,SY,0.8,,pass,121,,,3.5,11.2,fail,Y,2.7,pass,Y,,,,,7/2/2024,{83983623-81BA-4668-8F3D-6E5E5EAC6A80},,,,,,,,,,,,,,,,,,,,,,,,,
108.0,123,combination,NW 307th Ave,23885.56,7.0,,NW Bartlett Lp,2,1.0,TD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,6.6,pass,1.6,pass,Y,0.5,fail,0.7,pass,3.5,pass,6.1,fail,,0.8,pass,5.65,2.4,fail,0.7,pass,4.6,1.7,pass,5.0,pass,3.8,fail,N,pass,1.1,pass,1.9,pass,3.8,fail,SY,0.0,,pass,122,,,3.5,4.8,pass,Y,5.0,pass,Y,,pass,Y,,7/2/2024,{E49AC7AC-407F-424F-BFA3-158ABDC186A3},,,,,,,,,,,,,,,,,,,,,,,,,
109.0,124,perpendicular,NW Curtis St,23885.56,8.0,,La Mortin Park,1,1.0,IITD,,Darrell Wyant,3J Consulting,7/2/2024,52638,,8.2,pass,1.9,pass,N,0,pass,0.9,pass,3.96,pass,5.4,fail,,,,,,,,,,,,5.0,pass,5.0,pass,N,pass,1.6,pass,1.7,pass,5.0,pass,SU,0.3,,pass,123,,,3.9,5.3,pass,Y,6.7,pass,Y,,pass,Y,turn-space,7/2/2024,{6C013526-1BF1-4906-8816-FBDFDF5B58E2},,,,,,,,,,,,,,,,,,,,,,,,,
110.0,125,perpendicular,Nw 292,24952.54,,,Nw west union,1,1.0,IITD not full width rr1 icrr,,Darrell Wyant,3J Consulting,8/6/2024,52638,,5.0,pass,,,,0,fail,2.1,fail,3.98,pass,2.6,pass,,,,,,,,,,,,4.7,pass,5.6,pass,N,,10.8,fail,,,,,SY,2.1,,,,,,8.35,,pass,Y,,pass,Y,0.6,pass,Y,turn-space,8/6/2024,{0088C277-E335-48EB-A2A6-AAD807F1768D},,,,,,,,,,,,,,,,,,,,,,,,,
111.0,126,perpendicular,Nw 292 ave ,24952.54,,,Nw west union rd,1,2.0,IITD ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,0,,0.8,,4.34,,2,pass,,,,,,,,,,,,5.3,pass,5.9,pass,N,,4.8,fail,,,,,SU,0.2,,,,,,13.55,,pass,Y,,pass,Y,1.3,pass,Y,none,8/6/2024,{405B19BF-0D8C-4A75-83FD-1E9A89B92685},,,,,,,,,,,,,,,,,,,,,,,,,
112.0,127,perpendicular,Nw 292 ave,24952.54,,,Nw west union rd,4,1.0,IITD rr1 icrr,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,Y,0,,1.1,,6.94,pass,4.3,pass,,,,,,,,,,,,4.25,pass,9.05,pass,N,,4.7,fail,,,,,SU,0.1,,,,,,14.1,,pass,Y,,pass,Y,1.5,pass,Y,turn-space,8/6/2024,{FAA33866-2812-48ED-8071-18CFCBCDD788},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
113.0,128,perpendicular,Nw 292 ave,24952.54,,,Nw west union rd,4,2.0,IITD not full width rr1 icrr turn space clear width less than 4’,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,,,1.5,,2.3,,6,fail,,,,,,,,,,,,,,,,N,,,,,,,,SY,0.7,,,,,,9.45,,pass,Y,,pass,Y,0.5,pass,Y,turn-space,8/6/2024,{61B380BF-CB3C-45F7-8C70-0C1BF41870CB},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
114.0,129,perpendicular,Nw Kaye way,24952.54,,,Nw Mary st,1,2.0,IITD ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,0,,1.7,,6.32,,3.2,pass,,,,,,,,,,,,4.3,pass,5.3,pass,N,,2.0,pass,1.8,pass,,,SY,1.8,,,,,,12.5,,pass,Y,,pass,Y,,pass,Y,turn-space,8/6/2024,{7A39C1DA-2EDF-4062-8717-7A34BBC5DDEB},IMG_0303.jpeg,IMG_0304.jpeg,IMG_0305.jpeg,,,,,,,,,,,,,,,,,,,,,,
115.0,130,perpendicular,Nw Kaye way,24952.54,,,Nw mays st,2,1.0,RR1 ICRR ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,,,2.1,fail,1.12,,5,pass,,,,,,,,,,,,5.0,pass,4.9,pass,N,,1.7,pass,0.5,pass,,,SY,1.9,,,,,,19.3,,pass,Y,,pass,Y,0.4,pass,Y,turn-space,8/6/2024,{47A674A2-8323-41B7-8B3E-50BA51103569},IMG_0312.jpeg,IMG_0313.jpeg,IMG_0314.jpeg,,,,,,,,,,,,,,,,,,,,,,
116.0,131,perpendicular,Nw Kaye way,24952.54,,,Nw mays st,2,1.0,IITD rr1 icrr rr1 crack in panel,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,,,1.6,,4.46,,3.8,pass,,,,,,,,,,,,4.95,pass,4.9,pass,N,,2.6,fail,,,,,SU,2.6,,,,,,14.75,,pass,Y,,pass,Y,,pass,Y,turn-space,8/6/2024,{40A27A73-C462-47A8-82FE-EC6857F74FF4},IMG_0308.jpeg,IMG_0307.jpeg,IMG_0306.jpeg,,,,,,,,,,,,,,,,,,,,,,
117.0,132,perpendicular,Nw Kaye way,24952.54,,,Nw mays st,,,Td rr1 icrr,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,,,2,,4.86,,4.6,pass,,,,,,,,,,,,4.9,pass,5.0,pass,,,0.7,pass,1.3,pass,,,MB,2.1,,,,,,11.0,,pass,Y,,pass,Y,,pass,Y,turn-space,8/6/2024,{02650D95-D6AF-4546-8356-C09A43CDD76C},IMG_0311.jpeg,IMG_0310.jpeg,IMG_0309.jpeg,,,,,,,,,,,,,,,,,,,,,,
118.0,133,perpendicular,Nw 289 ave,24952.54,,,Nw Kaye way,2,1.0,RR1 ICRR ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,Y,0,,1.1,,1.22,,2.2,pass,,,,,,,,,,,,4.9,pass,5.0,pass,N,,,,2.4,fail,,,SY,1.1,0.75,,,,,12.65,,pass,Y,,pass,Y,1.85,pass,Y,turn-space,8/6/2024,{D634B551-ADA0-4F26-8EDC-6FE599588EF2},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
119.0,134,perpendicular,Nw 289 ave,24952.54,,,Nw Kaye way,3,1.0,RR1 ICRR,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,,,,1.9,,4.26,,4.3,pass,,,,,,,,,,,,7.4,pass,4.35,pass,N,,2.3,fail,,,,,SY,1.2,,,,,,9.65,,pass,Y,,pass,Y,1.55,pass,Y,turn-space,8/6/2024,{093CB54E-217E-42E2-875B-ECE72EBC3BCF},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
120.0,135,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,1,1.0,Td,,Darrell Wyant,3J Consulting,8/6/2024,52638,,10.1,fail,,,Y,0,,1.1,,2.64,,4.8,pass,,,,,,,,,,,,1.9,fail,3.1,fail,N,,10.1,,,,,,SU,0.1,,,,,,10.0,,pass,Y,,pass,Y,2.0,pass,Y,turn-space,8/6/2024,{C5890296-161D-4B7D-85DB-11D738C44F24},,,,,,,,,,,,,,,,,,,,,,,,,
121.0,136,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,1,2.0, ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,11.2,fail,,,,,,2.4,fail,1.44,,4,pass,,,,,,,,,,,,0.0,fail,2.8,fail,N,,11.2,,,,,,SY,1.6,0,,,,,9.65,,pass,Y,,pass,Y,2.35,pass,Y,turn-space,8/6/2024,{04FD1FFA-5DC5-40DC-85D1-02F104FB5AA7},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
122.0,137,perpendicular,Nw 289 st,24952.54,,,Nw carver st,2,1.0,IITD not full width vertical drop back of ramp obstruction,,Darrell Wyant,3J Consulting,8/6/2024,52638,,5.1,pass,1.1,pass,Y,0,,0.5,,3.24,,5.1,fail,,,,,,,,,,,,5.7,pass,5.4,pass,Y,,1.7,pass,1.4,pass,,,SY,0.7,,,,,,12.2,,pass,Y,,pass,Y,1.8,pass,Y,turn-space,8/6/2024,{D3424A09-D49C-43DA-89FC-FE0EB39AECB2},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
123.0,138,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,2,2.0,Td ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,2.4,pass,2.6,fail,Y,0,,2.1,,1.72,,5.2,fail,,,,,,,,,,,,4.75,pass,5.1,pass,N,,0.9,pass,1.6,pass,,,SU,0.7,0,,,,,10.2,,pass,Y,,pass,Y,2.25,pass,Y,turn-space,8/6/2024,{0876863A-54A4-4D13-8373-B5A6DA4565B1},,,,,,,,,,,,,,,,,,,,,,,,,
124.0,139,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,3,1.0,RR1 ICRR ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,3.3,pass,2.0,pass,Y,0,,0.7,,6.92,,4.7,pass,,,,,,,,,,,,2.5,fail,5.5,pass,N,,3.3,,2.0,,,,SU,1.1,,,,,,12.7,,pass,Y,,pass,Y,1.55,pass,Y,turn-space,8/6/2024,{530D5651-8C95-42CA-8957-07A066601498},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
125.0,140,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,3,2.0,RR1 ICRR,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,Y,0,,3.7,,2.32,,5.2,fail,,,,,,,,,,,,5.4,pass,5.75,pass,N,,2.8,fail,,,,,SY,2.3,,,,,,13.1,,pass,Y,,pass,Y,2.0,pass,Y,none,8/6/2024,{943031B4-4E31-49C0-8F64-80A16E4F9E98},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
126.0,141,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,4,1.0,IITD ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,6.2,pass,2.2,fail,Y,0,,1.2,,7.32,,5.6,fail,,,,,,,,,,,,4.6,pass,6.2,pass,N,,2.8,fail,,,,,SY,2.0,,,,,,13.55,,pass,Y,,pass,Y,1.55,pass,Y,turn-space,8/6/2024,{355F5199-5FD1-4FE8-8C6C-BC0256901DD4},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
127.0,142,perpendicular,Nw 289 ave,24952.54,,,Nw carver st,4,2.0,Td,,Darrell Wyant,3J Consulting,8/6/2024,52638,,2.3,pass,1.6,pass,Y,0,,1.8,,0.86,,3.8,pass,,,,,,,,,,,,4.85,pass,6.1,pass,N,,1.9,pass,1.2,pass,,,SU,0.7,,,,,,13.75,,pass,Y,,pass,Y,1.9,pass,Y,turn-space,8/6/2024,{323879F5-C6B4-4E87-8DEB-28DCB02F9EA5},,,,,,,,,,,,,,,,,,,,,,,,,
128.0,143,perpendicular,Nw 289 ave,24952.54,,,Nw Keenon st,,,Td ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,4.6,pass,1.7,pass,Y,0,,2,,1.16,,5,pass,,,,,,,,,,,,3.2,fail,6.9,pass,N,,4.6,,1.7,,,,SU,1.5,,,,,,10.0,,pass,Y,,pass,Y,1.7,pass,Y,turn-space,8/6/2024,{C22EA333-32F9-41FD-8938-600D688326C8},IMG_0344.jpeg,IMG_0343.jpeg,IMG_0342.jpeg,,,,,,,,,,,,,,,,,,,,,,
129.0,144,perpendicular,Nw 289 ave,24952.54,,,Nw Keenon st,1,2.0,Large longnitudinal crack,,Darrell Wyant,3J Consulting,8/6/2024,52638,,6.0,pass,0.7,pass,Y,0,,1.7,,2.44,,5.7,fail,,,,,,,,,,,,4.0,pass,6.9,pass,N,,1.3,pass,1.9,pass,,,SY,2.6,,,,,,10.35,,pass,Y,,pass,Y,2.2,pass,Y,turn-space,8/6/2024,{E989A769-26FB-42FC-824F-C4425A9F77A2},,,,,,,,,,,,,,,,,,,,,,,,,
130.0,146,perpendicular,Nw 289 ave,24952.54,,,Nw Keenon st,2,2.0, ,,Darrell Wyant,3J Consulting,8/6/2024,52638,,4.3,pass,1.0,pass,Y,0,pass,1.7,pass,1.7,pass,5.1,fail,,,,,,,,,,,,4.2,pass,5.0,pass,Y,pass,1.9,pass,1.8,pass,,pass,SU,1.1,,pass,,,,14.4,,pass,Y,,pass,Y,1.35,pass,Y,turn-space,8/6/2024,{4E047061-2DBB-423C-8157-D40689A3A28B},IMG_0338.jpeg,IMG_0337.jpeg,IMG_0336.jpeg,,,,,,,,,,,,,,,,,,,,,,
131.0,147,perpendicular,Nw 289 ave,24952.54,,,Nw Keenon st,3,1.0,Td,,Darrell Wyant,3J Consulting,8/6/2024,52638,,2.7,pass,1.1,pass,Y,0,,1.8,,4.74,,5.1,fail,,,,,,,,,,,,4.75,pass,8.45,pass,N,,1.8,pass,2.1,fail,,,SU,1.8,,,,,,8.25,,pass,Y,,pass,Y,1.3,pass,Y,turn-space,8/6/2024,{66B57024-179B-4517-8288-C91C705BEE48},IMG_0335.jpeg,IMG_0334.jpeg,IMG_0333.jpeg,,,,,,,,,,,,,,,,,,,,,,
132.0,148,perpendicular,Nw 289 ave,24952.54,,,Nw Keenon st,3,2.0,RR1 ICRR,,Darrell Wyant,3J Consulting,8/6/2024,52638,,,,,,Y,,,2.6,,1.52,,4.6,pass,,,,,,,,,,,,4.75,pass,8.2,pass,,,,,2.3,fail,,,SY,1.9,,,,,,12.2,,pass,Y,,pass,Y,1.2,pass,Y,turn-space,8/6/2024,{65E3CA00-29F7-4045-8782-EF69C32E75F1},IMG_0332.jpeg,IMG_0331.jpeg,IMG_0330.jpeg,,,,,,,,,,,,,,,,,,,,,,
133.0,149,perpendicular,Nw 289 ave,24952.54,,,Nw Keenon st,4,1.0,Td,,Darrell Wyant,3J Consulting,8/6/2024,52638,,6.8,pass,1.2,pass,Y,0,,1.8,,9.58,,5.9,fail,,,,,,,,,,,,4.2,pass,9.3,pass,,,1.3,pass,1.8,pass,,,SY,1.8,,,,,,9.5,,pass,Y,,pass,Y,2.1,pass,Y,none,8/6/2024,{91E21B36-0470-4590-8EEA-B6703FFA5E77},,,,,,,,,,,,,,,,,,,,,,,,,
134.0,150,perpendicular,Nw 289 ave ,24952.54,,,N Keenon st,2,1.0,Td,,Darrell Wyant,3J Consulting,8/6/2024,52638,,3.8,pass,0.7,pass,Y,0,pass,1.9,pass,4.44,pass,5.5,fail,,,,,,,,,,,,5.3,pass,5.4,pass,Y,pass,2.3,fail,,,,pass,SY,1.5,,pass,,,,14.6,,pass,Y,,pass,Y,1.5,pass,Y,turn-space,8/6/2024,{F39AB621-80A6-4B27-8A3B-6ED494383394},image.jpg,IMG_0326.jpeg,IMG_0325.jpeg,,,,,,,,,,,,,,,,,,,,,,
135.0,151,perpendicular,NW 288 ter,24952.54,,,Nw mays st,2,2.0,IITD large cracks in curb gutter panel,,Darrell Wyant,3J Consulting,,52638,,2.1,pass,2.3,fail,Y,0,,1.6,,3.659999999999999,,4.7,pass,,,,,,,,,,,,4.0,pass,5.0,pass,N,,2.1,fail,2.3,fail,,,SY,1.8,,,151,,,12.0,,pass,Y,,pass,Y,0.35,pass,Y,turn-space,8/13/2024,{18A050B5-9EFC-4F9B-8B43-A5383C72B394},,,,,,,,,,,,,,,,,,,,,,,,,
136.0,152,perpendicular,NW 288 ter,24952.54,,,NW mays st,3,1.0,IITD RR1 ICRR standing ramp ,,Darrell Wyant,3J Consulting,,52638,,,,,,,,,1.2,,3.2,,2.7,pass,,,,,,,,,,,,5.35,pass,4.8,pass,Y,,,,,,,,SY,0.1,,,152,,,12.5,,pass,Y,,pass,Y,,pass,Y,none,8/13/2024,{56F9B927-4424-4E30-8A39-B3F97F89AC91},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
137.0,153,perpendicular,Nw 288 ter,24952.54,,,Nw mays st,3,2.0,IITD standing water in gutter,,Darrell Wyant,3J Consulting,,52638,,2.5,pass,1.9,pass,Y,0,,,,,,,,,,,,,,,,,,,4.8,pass,5.0,pass,Y,,2.5,,1.9,,,,SU,0.0,,,153,,,12.7,,pass,Y,,pass,Y,,pass,Y,none,8/13/2024,{F594F73C-57D4-4D94-8390-2182B9691702},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
138.0,154,combination,Nw 288 ter ,24952.54,,,Nw carver st,1,1.0,IITD ,,Darrell Wyant,3J Consulting,,52638,,2.7,pass,1.3,pass,Y,0,,0.5,,3.52,,4.4,pass,,6.3,pass,5,3.2,fail,8.9,fail,5,1.7,pass,5.5,pass,4.85,pass,Y,,2.7,,1.3,,,,SU,0.4,,,154,,Y,5.0,,pass,Y,,pass,Y,,,,,8/13/2024,{15E49D7F-ABEE-477F-861C-67EDAD2DD45C},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
139.0,155,combination,Nw 288 ter,24952.54,,,Nw carver st,2,1.0,IITD,,Darrell Wyant,3J Consulting,,52638,,,,,,,0,,0.6,,1.28,,2.3,pass,,8.0,pass,4.8,2.4,fail,7.3,pass,5,1.4,pass,5.0,pass,4.85,pass,Y,,,,,,,,SU,0.2,,,155,,Y,5.1,,pass,Y,,pass,Y,,,,,8/13/2024,{54E74196-AA1D-42EC-815E-919B644B2335},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
140.0,156,perpendicular,Nw 288 ter,24952.54,,,Nw carver st,3,1.0,Tool joints in turn space,,Darrell Wyant,3J Consulting,,52638,,,,3.7,fail,Y,0,,3.2,,4.04,,3.3,pass,,,,,,,,,,,,7.5,pass,7.0,pass,N,,,,,,,,SU,0.8,,,156,,,9.55,,pass,Y,,pass,Y,2.35,pass,Y,turn-space,8/13/2024,{4C64F9AA-5F66-47FD-8A3B-AE4A4AD44978},,,,,,,,,,,,,,,,,,,,,,,,,
141.0,157,perpendicular,Nw 288 ter,24952.54,,,Nw carver st,3,2.0,Too joints in turn space,,Darrell Wyant,3J Consulting,,52638,,6.1,pass,1.3,pass,,,,2.8,,3.5,,3.1,pass,,,,,,,,,,,,7.0,pass,7.45,pass,,,6.1,,1.3,,,,SY,1.6,,,157,,,9.25,,pass,Y,,pass,Y,2.25,pass,Y,none,8/13/2024,{168465FD-3535-4AD3-8C5E-B7A5088083A6},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
142.0,158,perpendicular,Nw 288 ter,24952.54,,,Nw carver st,4,1.0,IITD tool joints in turn space,,Darrell Wyant,3J Consulting,,52638,,,,2.8,fail,Y,0,,1.6,,4.78,,3.2,pass,,,,,,,,,,,,5.0,pass,5.6,pass,N,,,,,,,,SY,0.9,,,158,,,9.6,,pass,Y,,pass,Y,2.25,pass,Y,turn-space,8/13/2024,{4EA66BDD-4EA2-443D-8954-A778828E92CC},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
143.0,159,perpendicular,Nw 288 ter,24952.54,,,Nw carver st,4,2.0,IITD TJITS,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.9,,6.4,,3.6,pass,,,,,,,,,,,,5.15,pass,5.0,pass,N,,,,,,,,SU,0.3,,,159,,,9.6,,pass,Y,,pass,Y,2.5,pass,Y,turn-space,8/13/2024,{DEBAC425-AF91-48FC-8353-CE8F34D61611},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
144.0,160,perpendicular,Nw 288 ave,24952.54,,,Nw Shaddon st,1,1.0,RR1 ICRR ,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,0.5,,2.68,,5.3,fail,,,,,,,,,,,,4.2,pass,6.4,pass,N,,1.2,pass,1.5,pass,,,SY,0.4,,,160,,,10.85,,pass,Y,,pass,Y,1.5,pass,Y,turn-space,8/13/2024,{36E58EBE-B037-4943-88C2-EF67747B37BE},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
145.0,161,perpendicular,Nw 288 ave,24952.54,,,Nw Shaddon st,1,2.0,RR1 ICRR ,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.4,,5.42,,3.9,pass,,,,,,,,,,,,4.2,pass,5.8,pass,N,,2.6,fail,,,,,SU,0.8,,,161,,,11.0,,pass,Y,,pass,Y,1.45,pass,Y,turn-space,8/13/2024,{53EF3E36-E292-4325-897E-C07C7DD86E97},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
146.0,162,perpendicular,Nw 288 ave,24952.54,,,Nw Shaddon st,2,1.0,IITD ,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,0.5,,1.7,,3.7,pass,,,,,,,,,,,,6.1,pass,5.0,pass,N,,,,2.6,fail,,,MB,0.2,,,162,,,4.95,,pass,Y,,pass,Y,,pass,Y,turn-space,8/13/2024,{CA8D6315-8BDB-416C-88D1-31B99918D677},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
147.0,163,perpendicular,Nw 288 ave,24952.54,,,Nw Shaddon st,4,1.0,RR1 ICRR ,,Darrell Wyant,3J Consulting,,52638,,,,,,Y,0,,1.1,,2.52,,3.1,pass,,,,,,,,,,,,4.0,pass,5.0,pass,N,,2.6,fail,1.7,pass,,,SY,1.0,,,163,,,10.1,,pass,Y,,pass,Y,1.05,pass,Y,turn-space,8/13/2024,{B511D9AE-2244-490E-8296-B4E227633FFF},image.jpg,image.jpg,image.jpg,,,,,,,,,,,,,,,,,,,,,,
